,Date,0,1,2
371,2019-06-25,-6.9320736,-9.178777,0.36880562
372,2019-06-26,-9.211173,-8.766445,-1.3619515
373,2019-06-27,-9.420523,-8.614368,-1.4443283
374,2019-06-28,-6.8142304,-8.955698,0.5615436
375,2019-07-01,-11.478224,-6.9823437,-2.046315
376,2019-07-02,-11.497254,-6.907842,-1.9848
377,2019-07-03,-11.985542,-6.3523283,-2.0380232
378,2019-07-05,-11.885912,-6.3747697,-1.9088496
379,2019-07-08,-5.9136424,-8.255029,1.4592794
380,2019-07-09,-6.1071897,-8.123748,1.329212
381,2019-07-10,-9.220026,-7.2356906,-0.5293888
382,2019-07-11,-8.474662,-7.0229607,-0.15037449
383,2019-07-12,-9.131564,-7.0169163,-0.19006014
384,2019-07-15,-11.57342,-5.669033,-1.0044868
385,2019-07-16,-10.887987,-5.7066426,-0.5179719
386,2019-07-17,-8.6936245,-6.537263,-0.0019338413
387,2019-07-18,-11.2412815,-5.6236315,-0.6768917
388,2019-07-19,-6.671735,-6.2350683,0.96776134
389,2019-07-22,-12.318936,-5.150567,-1.0994163
390,2019-07-23,-14.449874,-3.1102602,-1.6213881
391,2019-07-24,-12.858162,-4.332438,-1.1306845
392,2019-07-25,-11.127851,-5.223718,-0.34921923
393,2019-07-26,-11.262431,-5.114375,-0.40491366
394,2019-07-29,-12.238463,-4.472533,-0.76297534
395,2019-07-30,-10.647244,-5.2891226,-0.09424999
396,2019-07-31,-14.696382,-0.93478674,-1.7688766
397,2019-08-01,-11.394108,-4.477059,3.0750098
398,2019-08-02,-0.60712373,-7.2221994,2.8150723
399,2019-08-05,2.891197,-9.210378,2.7172942
400,2019-08-06,1.9353836,-9.232081,2.8635235
401,2019-08-07,1.0973434,-9.482633,2.8083017
402,2019-08-08,-2.1513395,-8.954787,2.2970803
403,2019-08-09,-1.8389494,-9.342004,2.3090382
404,2019-08-12,-1.8279475,-9.507297,2.252913
405,2019-08-13,-5.587894,-6.296718,0.99741656
406,2019-08-14,-3.624742,-8.7093315,1.397432
407,2019-08-15,-2.775298,-9.320768,1.7215724
408,2019-08-16,-5.2914085,-6.8498316,0.9827108
409,2019-08-19,-12.173332,-4.2120442,3.1117942
410,2019-08-20,-12.519019,-4.1154075,3.0299423
411,2019-08-21,-13.590651,-3.7089849,2.8394716
412,2019-08-22,-13.511417,-3.7386959,3.0590942
413,2019-08-23,-4.1365,-8.744163,1.0835667
414,2019-08-26,-4.95838,-8.043341,1.0159805
415,2019-08-27,-3.2523475,-8.890587,1.3665229
416,2019-08-28,-2.732224,-9.00939,1.494384
417,2019-08-29,-5.5207167,-6.6231647,0.92258984
418,2019-08-30,-5.586977,-6.5628657,0.93289423
419,2019-09-03,-2.6550338,-8.799226,1.5437319
420,2019-09-04,-5.522793,-6.692325,0.9796124
421,2019-09-05,-13.38302,-3.8332968,3.0440426
422,2019-09-06,-13.516449,-3.7729363,3.089858
423,2019-09-09,-13.527531,-3.7456825,3.0828087
424,2019-09-10,-13.908037,-3.5127652,2.858748
425,2019-09-11,-15.713719,2.6637928,3.422474
426,2019-09-12,-15.67029,2.6045578,3.538405
427,2019-09-13,-12.10397,-1.3514564,4.445636
428,2019-09-16,-12.057705,-1.2982092,4.4241686
429,2019-09-17,-12.073555,-1.20246,4.4428067
430,2019-09-18,-12.195788,-0.8778719,4.477551
431,2019-09-19,-12.0234375,-1.140159,4.4370704
432,2019-09-20,-6.4497414,-3.2067418,1.8389854
433,2019-09-23,-6.046734,-3.3892398,2.0497684
434,2019-09-24,-5.521218,-3.56848,2.1382773
435,2019-09-25,-6.2072134,-3.2454288,2.1234431
436,2019-09-26,-5.8436556,-3.4022496,2.1662495
437,2019-09-27,-2.9173465,-4.5259094,2.8030498
438,2019-09-30,-11.889343,-2.6884406,1.6956085
439,2019-10-01,-14.269823,-0.75055355,-1.4041766
440,2019-10-02,-3.4725862,-4.6752195,2.5377214
441,2019-10-03,-2.0060844,-5.0017214,2.7214417
442,2019-10-04,-14.062607,-0.93148464,-1.3203474
443,2019-10-07,-14.052135,-0.86213225,-1.1588833
444,2019-10-08,-10.592776,-2.982945,1.555136
445,2019-10-09,-10.949514,-2.4682896,1.7363055
446,2019-10-10,-12.638194,-1.1599113,1.192165
447,2019-10-11,-14.686496,2.6779842,1.2589309
448,2019-10-14,-14.341682,2.567022,1.5063329
449,2019-10-15,-13.190088,2.1149118,2.261918
450,2019-10-16,-11.203954,0.5428756,3.5995483
451,2019-10-17,-11.127979,0.6792035,3.622308
452,2019-10-18,-11.15157,0.91869485,3.6120534
453,2019-10-21,-12.69384,2.2523115,3.0412314
454,2019-10-22,-12.721431,2.1273034,3.069932
455,2019-10-23,-13.170351,2.5862079,2.561204
456,2019-10-24,-13.121309,2.4914746,2.4602263
457,2019-10-25,-13.490073,2.7315013,2.1654856
458,2019-10-28,-13.886491,2.8494427,1.940309
459,2019-10-29,-11.336967,0.37115508,3.5571406
460,2019-10-30,-7.656781,-1.2619618,2.0001802
461,2019-10-31,-10.7024765,0.99827236,3.601054
462,2019-11-01,-14.416786,2.8746636,1.348666
463,2019-11-04,-14.570095,2.9126287,1.2980478
464,2019-11-05,-13.971158,2.8589158,1.6581668
465,2019-11-06,-12.413437,2.6063058,2.6291637
466,2019-11-07,-12.592544,2.7047987,2.53691
467,2019-11-08,-11.709853,2.4683046,3.036273
468,2019-11-11,-11.735548,2.5379062,2.9976594
469,2019-11-12,-11.54168,2.415328,3.0762181
470,2019-11-13,-11.590605,2.550199,2.9874606
471,2019-11-14,-11.150802,2.0557976,3.2159991
472,2019-11-15,-11.264007,2.487294,3.007819
473,2019-11-18,-11.264952,2.588605,2.8859859
474,2019-11-19,-11.018451,2.486935,2.896887
475,2019-11-20,-7.277882,-1.1147727,1.5287246
476,2019-11-21,-5.830397,-1.9545101,1.7037809
477,2019-11-22,-5.3915124,-2.245939,1.7762561
478,2019-11-25,-8.195335,-0.28350428,0.2773555
479,2019-11-26,-7.041908,-1.1121519,1.1752013
480,2019-11-27,-9.301988,0.6168101,-1.399121
481,2019-11-29,-8.968223,0.46559227,-1.142435
482,2019-12-02,-5.8511195,-1.7515912,1.4843423
483,2019-12-03,0.6757033,-5.104192,1.9453048
484,2019-12-04,-1.5527531,-4.398598,2.263296
485,2019-12-05,-5.1423926,-1.4537239,0.72477674
486,2019-12-06,-9.837883,0.7090585,-2.182597
487,2019-12-09,-8.170982,-0.33195838,-0.8309428
488,2019-12-10,-8.367795,-0.14369017,-1.0085696
489,2019-12-11,-9.129067,0.3280072,-1.5455734
490,2019-12-12,-8.802137,0.20706426,-1.3205544
491,2019-12-13,-9.9222,1.0028745,-2.414657
492,2019-12-16,-10.136088,1.7369205,-3.3000436
493,2019-12-17,-10.044767,1.6248251,-2.776677
494,2019-12-18,-9.542329,1.6982307,-1.5757225
495,2019-12-19,-8.935887,1.7751495,-0.8960912
496,2019-12-20,-8.686183,1.7226291,-0.70923537
497,2019-12-23,-8.966495,2.2289824,-0.7272431
498,2019-12-24,-8.937476,2.3247228,-0.6895141
499,2019-12-26,-9.772799,3.522109,-0.78961694
500,2019-12-27,-9.972102,3.9872484,-0.8501733
501,2019-12-30,-9.576567,3.5117447,-0.7519396
502,2019-12-31,-9.80525,3.8012629,-0.75236696
503,2020-01-02,-10.576871,4.6982126,-0.9043137
