,0,1,2,3,4,5,6
389,52.209999,52.1675,51.755001,51.935001,52.419998,52.195,53.259998
390,52.1675,51.755001,51.935001,52.419998,52.195,53.259998,52.107498
391,51.755001,51.935001,52.419998,52.195,53.259998,52.107498,51.005001
392,51.935001,52.419998,52.195,53.259998,52.107498,51.005001,48.334999
393,52.419998,52.195,53.259998,52.107498,51.005001,48.334999,49.25
394,52.195,53.259998,52.107498,51.005001,48.334999,49.25,49.759998
395,53.259998,52.107498,51.005001,48.334999,49.25,49.759998,50.857498
396,52.107498,51.005001,48.334999,49.25,49.759998,50.857498,50.247501
397,51.005001,48.334999,49.25,49.759998,50.857498,50.247501,50.119999
398,48.334999,49.25,49.759998,50.857498,50.247501,50.119999,52.2425
399,49.25,49.759998,50.857498,50.247501,50.119999,52.2425,50.6875
400,49.759998,50.857498,50.247501,50.119999,52.2425,50.6875,50.435001
401,50.857498,50.247501,50.119999,52.2425,50.6875,50.435001,51.625
402,50.247501,50.119999,52.2425,50.6875,50.435001,51.625,52.587502
403,50.119999,52.2425,50.6875,50.435001,51.625,52.587502,52.59
404,52.2425,50.6875,50.435001,51.625,52.587502,52.59,53.16
405,50.6875,50.435001,51.625,52.587502,52.59,53.16,53.115002
406,50.435001,51.625,52.587502,52.59,53.16,53.115002,50.66
407,51.625,52.587502,52.59,53.16,53.115002,50.66,51.622501
408,52.587502,52.59,53.16,53.115002,50.66,51.622501,51.040001
409,52.59,53.16,53.115002,50.66,51.622501,51.040001,51.3825
410,53.16,53.115002,50.66,51.622501,51.040001,51.3825,52.252499
411,53.115002,50.66,51.622501,51.040001,51.3825,52.252499,52.185001
412,50.66,51.622501,51.040001,51.3825,52.252499,52.185001,51.424999
413,51.622501,51.040001,51.3825,52.252499,52.185001,51.424999,52.297501
414,51.040001,51.3825,52.252499,52.185001,51.424999,52.297501,53.32
415,51.3825,52.252499,52.185001,51.424999,52.297501,53.32,53.314999
416,52.252499,52.185001,51.424999,52.297501,53.32,53.314999,53.5425
417,52.185001,51.424999,52.297501,53.32,53.314999,53.5425,54.174999
418,51.424999,52.297501,53.32,53.314999,53.5425,54.174999,55.897499
419,52.297501,53.32,53.314999,53.5425,54.174999,55.897499,55.772499
420,53.32,53.314999,53.5425,54.174999,55.897499,55.772499,54.6875
421,53.314999,53.5425,54.174999,55.897499,55.772499,54.6875,54.974998
422,53.5425,54.174999,55.897499,55.772499,54.6875,54.974998,55.174999
423,54.174999,55.897499,55.772499,54.6875,54.974998,55.174999,55.692501
424,55.897499,55.772499,54.6875,54.974998,55.174999,55.692501,55.240002
425,55.772499,54.6875,54.974998,55.174999,55.692501,55.240002,54.432499
426,54.6875,54.974998,55.174999,55.692501,55.240002,54.432499,54.68
427,54.974998,55.174999,55.692501,55.240002,54.432499,54.68,54.419998
428,55.174999,55.692501,55.240002,54.432499,54.68,54.419998,55.2575
429,55.692501,55.240002,54.432499,54.68,54.419998,55.2575,54.9725
430,55.240002,54.432499,54.68,54.419998,55.2575,54.9725,54.705002
431,54.432499,54.68,54.419998,55.2575,54.9725,54.705002,55.9925
432,54.68,54.419998,55.2575,54.9725,54.705002,55.9925,56.147499
433,54.419998,55.2575,54.9725,54.705002,55.9925,56.147499,54.740002
434,55.2575,54.9725,54.705002,55.9925,56.147499,54.740002,55.205002
435,54.9725,54.705002,55.9925,56.147499,54.740002,55.205002,56.752499
436,54.705002,55.9925,56.147499,54.740002,55.205002,56.752499,56.764999
437,55.9925,56.147499,54.740002,55.205002,56.752499,56.764999,56.099998
438,56.147499,54.740002,55.205002,56.752499,56.764999,56.099998,56.7575
439,54.740002,55.205002,56.752499,56.764999,56.099998,56.7575,57.522499
440,55.205002,56.752499,56.764999,56.099998,56.7575,57.522499,59.052502
441,56.752499,56.764999,56.099998,56.7575,57.522499,59.052502,58.967499
442,56.764999,56.099998,56.7575,57.522499,59.052502,58.967499,58.830002
443,56.099998,56.7575,57.522499,59.052502,58.967499,58.830002,58.592499
444,56.7575,57.522499,59.052502,58.967499,58.830002,58.592499,58.82
445,57.522499,59.052502,58.967499,58.830002,58.592499,58.82,59.102501
446,59.052502,58.967499,58.830002,58.592499,58.82,59.102501,60.127499
447,58.967499,58.830002,58.592499,58.82,59.102501,60.127499,59.990002
448,58.830002,58.592499,58.82,59.102501,60.127499,59.990002,60.794998
449,58.592499,58.82,59.102501,60.127499,59.990002,60.794998,60.895
450,58.82,59.102501,60.127499,59.990002,60.794998,60.895,61.645
451,59.102501,60.127499,59.990002,60.794998,60.895,61.645,62.262501
452,60.127499,59.990002,60.794998,60.895,61.645,62.262501,60.822498
453,59.990002,60.794998,60.895,61.645,62.262501,60.822498,60.814999
454,60.794998,60.895,61.645,62.262501,60.822498,60.814999,62.189999
455,60.895,61.645,62.262501,60.822498,60.814999,62.189999,63.955002
456,61.645,62.262501,60.822498,60.814999,62.189999,63.955002,64.375
457,62.262501,60.822498,60.814999,62.189999,63.955002,64.375,64.282501
458,60.822498,60.814999,62.189999,63.955002,64.375,64.282501,64.309998
459,60.814999,62.189999,63.955002,64.375,64.282501,64.309998,64.857498
460,62.189999,63.955002,64.375,64.282501,64.309998,64.857498,65.035004
461,63.955002,64.375,64.282501,64.309998,64.857498,65.035004,65.550003
462,64.375,64.282501,64.309998,64.857498,65.035004,65.550003,65.489998
463,64.282501,64.309998,64.857498,65.035004,65.550003,65.489998,66.1175
464,64.309998,64.857498,65.035004,65.550003,65.489998,66.1175,65.660004
465,64.857498,65.035004,65.550003,65.489998,66.1175,65.660004,66.440002
466,65.035004,65.550003,65.489998,66.1175,65.660004,66.440002,66.775002
467,65.550003,65.489998,66.1175,65.660004,66.440002,66.775002,66.572502
468,65.489998,66.1175,65.660004,66.440002,66.775002,66.572502,65.797501
469,66.1175,65.660004,66.440002,66.775002,66.572502,65.797501,65.502502
470,65.660004,66.440002,66.775002,66.572502,65.797501,65.502502,65.445
471,66.440002,66.775002,66.572502,65.797501,65.502502,65.445,66.592499
472,66.775002,66.572502,65.797501,65.502502,65.445,66.592499,66.072502
473,66.572502,65.797501,65.502502,65.445,66.592499,66.072502,66.959999
474,65.797501,65.502502,65.445,66.592499,66.072502,66.959999,66.8125
475,65.502502,65.445,66.592499,66.072502,66.959999,66.8125,66.040001
476,65.445,66.592499,66.072502,66.959999,66.8125,66.040001,64.862503
477,66.592499,66.072502,66.959999,66.8125,66.040001,64.862503,65.434998
478,66.072502,66.959999,66.8125,66.040001,64.862503,65.434998,66.394997
479,66.959999,66.8125,66.040001,64.862503,65.434998,66.394997,67.677498
480,66.8125,66.040001,64.862503,65.434998,66.394997,67.677498,66.730003
481,66.040001,64.862503,65.434998,66.394997,67.677498,66.730003,67.120003
482,64.862503,65.434998,66.394997,67.677498,66.730003,67.120003,67.692497
483,65.434998,66.394997,67.677498,66.730003,67.120003,67.692497,67.864998
484,66.394997,67.677498,66.730003,67.120003,67.692497,67.864998,68.787498
485,67.677498,66.730003,67.120003,67.692497,67.864998,68.787498,69.964996
486,66.730003,67.120003,67.692497,67.864998,68.787498,69.964996,70.102501
487,67.120003,67.692497,67.864998,68.787498,69.964996,70.102501,69.934998
488,67.692497,67.864998,68.787498,69.964996,70.102501,69.934998,70.004997
489,67.864998,68.787498,69.964996,70.102501,69.934998,70.004997,69.860001
490,68.787498,69.964996,70.102501,69.934998,70.004997,69.860001,71.0
491,69.964996,70.102501,69.934998,70.004997,69.860001,71.0,71.067497
492,70.102501,69.934998,70.004997,69.860001,71.0,71.067497,72.477501
493,69.934998,70.004997,69.860001,71.0,71.067497,72.477501,72.449997
494,70.004997,69.860001,71.0,71.067497,72.477501,72.449997,72.879997
495,69.860001,71.0,71.067497,72.477501,72.449997,72.879997,73.412498
496,71.0,71.067497,72.477501,72.449997,72.879997,73.412498,75.087502
497,71.067497,72.477501,72.449997,72.879997,73.412498,75.087502,74.357498
498,72.477501,72.449997,72.879997,73.412498,75.087502,74.357498,74.949997
499,72.449997,72.879997,73.412498,75.087502,74.357498,74.949997,74.597504
500,72.879997,73.412498,75.087502,74.357498,74.949997,74.597504,75.797501
501,73.412498,75.087502,74.357498,74.949997,74.597504,75.797501,77.407501
502,75.087502,74.357498,74.949997,74.597504,75.797501,77.407501,77.582497
503,74.357498,74.949997,74.597504,75.797501,77.407501,77.582497,79.239998
504,74.949997,74.597504,75.797501,77.407501,77.582497,79.239998,78.169998
505,74.597504,75.797501,77.407501,77.582497,79.239998,78.169998,77.834999
506,75.797501,77.407501,77.582497,79.239998,78.169998,77.834999,78.809998
507,77.407501,77.582497,79.239998,78.169998,77.834999,78.809998,79.682503
508,77.582497,79.239998,78.169998,77.834999,78.809998,79.682503,79.142502
509,79.239998,78.169998,77.834999,78.809998,79.682503,79.142502,79.425003
510,78.169998,77.834999,78.809998,79.682503,79.142502,79.425003,79.807503
511,77.834999,78.809998,79.682503,79.142502,79.425003,79.807503,79.577499
512,78.809998,79.682503,79.142502,79.425003,79.807503,79.577499,77.237503
513,79.682503,79.142502,79.425003,79.807503,79.577499,77.237503,79.422501
514,79.142502,79.425003,79.807503,79.577499,77.237503,79.422501,81.084999
515,79.425003,79.807503,79.577499,77.237503,79.422501,81.084999,80.967499
516,79.807503,79.577499,77.237503,79.422501,81.084999,80.967499,77.377502
517,79.577499,77.237503,79.422501,81.084999,80.967499,77.377502,77.165001
518,77.237503,79.422501,81.084999,80.967499,77.377502,77.165001,79.712502
519,79.422501,81.084999,80.967499,77.377502,77.165001,79.712502,80.362503
520,81.084999,80.967499,77.377502,77.165001,79.712502,80.362503,81.302498
521,80.967499,77.377502,77.165001,79.712502,80.362503,81.302498,80.0075
522,77.377502,77.165001,79.712502,80.362503,81.302498,80.0075,80.387497
523,77.165001,79.712502,80.362503,81.302498,80.0075,80.387497,79.902496
524,79.712502,80.362503,81.302498,80.0075,80.387497,79.902496,81.800003
525,80.362503,81.302498,80.0075,80.387497,79.902496,81.800003,81.217499
526,81.302498,80.0075,80.387497,79.902496,81.800003,81.217499,81.237503
527,80.0075,80.387497,79.902496,81.800003,81.217499,81.237503,79.75
528,80.387497,79.902496,81.800003,81.217499,81.237503,79.75,80.904999
529,79.902496,81.800003,81.217499,81.237503,79.75,80.904999,80.074997
530,81.800003,81.217499,81.237503,79.75,80.904999,80.074997,78.262497
531,81.217499,81.237503,79.75,80.904999,80.074997,78.262497,74.544998
532,81.237503,79.75,80.904999,80.074997,78.262497,74.544998,72.019997
533,79.75,80.904999,80.074997,78.262497,74.544998,72.019997,73.162498
534,80.904999,80.074997,78.262497,74.544998,72.019997,73.162498,68.379997
535,80.074997,78.262497,74.544998,72.019997,73.162498,68.379997,68.339996
536,78.262497,74.544998,72.019997,73.162498,68.379997,68.339996,74.702499
537,74.544998,72.019997,73.162498,68.379997,68.339996,74.702499,72.330002
538,72.019997,73.162498,68.379997,68.339996,74.702499,72.330002,75.684998
539,73.162498,68.379997,68.339996,74.702499,72.330002,75.684998,73.230003
540,68.379997,68.339996,74.702499,72.330002,75.684998,73.230003,72.2575
541,68.339996,74.702499,72.330002,75.684998,73.230003,72.2575,66.542503
542,74.702499,72.330002,75.684998,73.230003,72.2575,66.542503,71.334999
543,72.330002,75.684998,73.230003,72.2575,66.542503,71.334999,68.857498
544,75.684998,73.230003,72.2575,66.542503,71.334999,68.857498,62.057499
545,73.230003,72.2575,66.542503,71.334999,68.857498,62.057499,69.4925
546,72.2575,66.542503,71.334999,68.857498,62.057499,69.4925,60.552502
547,66.542503,71.334999,68.857498,62.057499,69.4925,60.552502,63.215
548,71.334999,68.857498,62.057499,69.4925,60.552502,63.215,61.6675
549,68.857498,62.057499,69.4925,60.552502,63.215,61.6675,61.195
550,62.057499,69.4925,60.552502,63.215,61.6675,61.195,57.310001
551,69.4925,60.552502,63.215,61.6675,61.195,57.310001,56.092499
552,60.552502,63.215,61.6675,61.195,57.310001,56.092499,61.720001
553,63.215,61.6675,61.195,57.310001,56.092499,61.720001,61.380001
554,61.6675,61.195,57.310001,56.092499,61.720001,61.380001,64.610001
555,61.195,57.310001,56.092499,61.720001,61.380001,64.610001,61.935001
556,57.310001,56.092499,61.720001,61.380001,64.610001,61.935001,63.702499
557,56.092499,61.720001,61.380001,64.610001,61.935001,63.702499,63.572498
558,61.720001,61.380001,64.610001,61.935001,63.702499,63.572498,60.227501
559,61.380001,64.610001,61.935001,63.702499,63.572498,60.227501,61.232498
560,64.610001,61.935001,63.702499,63.572498,60.227501,61.232498,60.352501
561,61.935001,63.702499,63.572498,60.227501,61.232498,60.352501,65.6175
562,63.702499,63.572498,60.227501,61.232498,60.352501,65.6175,64.857498
563,63.572498,60.227501,61.232498,60.352501,65.6175,64.857498,66.517502
564,60.227501,61.232498,60.352501,65.6175,64.857498,66.517502,66.997498
565,61.232498,60.352501,65.6175,64.857498,66.517502,66.997498,68.3125
566,60.352501,65.6175,64.857498,66.517502,66.997498,68.3125,71.762497
567,65.6175,64.857498,66.517502,66.997498,68.3125,71.762497,71.107498
568,64.857498,66.517502,66.997498,68.3125,71.762497,71.107498,71.672501
569,66.517502,66.997498,68.3125,71.762497,71.107498,71.672501,70.699997
570,66.997498,68.3125,71.762497,71.107498,71.672501,70.699997,69.232498
571,68.3125,71.762497,71.107498,71.672501,70.699997,69.232498,67.092499
572,71.762497,71.107498,71.672501,70.699997,69.232498,67.092499,69.025002
573,71.107498,71.672501,70.699997,69.232498,67.092499,69.025002,68.7575
574,71.672501,70.699997,69.232498,67.092499,69.025002,68.7575,70.7425
575,70.699997,69.232498,67.092499,69.025002,68.7575,70.7425,70.792503
576,69.232498,67.092499,69.025002,68.7575,70.7425,70.792503,69.644997
577,67.092499,69.025002,68.7575,70.7425,70.792503,69.644997,71.932503
578,69.025002,68.7575,70.7425,70.792503,69.644997,71.932503,73.449997
579,68.7575,70.7425,70.792503,69.644997,71.932503,73.449997,72.267502
580,70.7425,70.792503,69.644997,71.932503,73.449997,72.267502,73.290001
581,70.792503,69.644997,71.932503,73.449997,72.267502,73.290001,74.389999
582,69.644997,71.932503,73.449997,72.267502,73.290001,74.389999,75.157501
583,71.932503,73.449997,72.267502,73.290001,74.389999,75.157501,75.934998
584,73.449997,72.267502,73.290001,74.389999,75.157501,75.934998,77.532501
585,72.267502,73.290001,74.389999,75.157501,75.934998,77.532501,78.752502
586,73.290001,74.389999,75.157501,75.934998,77.532501,78.752502,77.852501
587,74.389999,75.157501,75.934998,77.532501,78.752502,77.852501,76.912498
588,75.157501,75.934998,77.532501,78.752502,77.852501,76.912498,77.385002
589,75.934998,77.532501,78.752502,77.852501,76.912498,77.385002,76.927498
590,77.532501,78.752502,77.852501,76.912498,77.385002,76.927498,78.739998
591,78.752502,77.852501,76.912498,77.385002,76.927498,78.739998,78.285004
592,77.852501,76.912498,77.385002,76.927498,78.739998,78.285004,79.807503
593,76.912498,77.385002,76.927498,78.739998,78.285004,79.807503,79.212502
594,77.385002,76.927498,78.739998,78.285004,79.807503,79.212502,79.722504
595,76.927498,78.739998,78.285004,79.807503,79.212502,79.722504,79.182503
596,78.739998,78.285004,79.807503,79.212502,79.722504,79.182503,79.527496
597,78.285004,79.807503,79.212502,79.722504,79.182503,79.527496,79.5625
598,79.807503,79.212502,79.722504,79.182503,79.527496,79.5625,79.485001
599,79.212502,79.722504,79.182503,79.527496,79.5625,79.485001,80.462502
600,79.722504,79.182503,79.527496,79.5625,79.485001,80.462502,80.834999
601,79.182503,79.527496,79.5625,79.485001,80.462502,80.834999,81.279999
602,79.527496,79.5625,79.485001,80.462502,80.834999,81.279999,80.580002
603,79.5625,79.485001,80.462502,80.834999,81.279999,80.580002,82.875
604,79.485001,80.462502,80.834999,81.279999,80.580002,82.875,83.364998
605,80.462502,80.834999,81.279999,80.580002,82.875,83.364998,85.997498
606,80.834999,81.279999,80.580002,82.875,83.364998,85.997498,88.209999
607,81.279999,80.580002,82.875,83.364998,85.997498,88.209999,83.974998
608,80.580002,82.875,83.364998,85.997498,88.209999,83.974998,84.699997
609,82.875,83.364998,85.997498,88.209999,83.974998,84.699997,85.747498
610,83.364998,85.997498,88.209999,83.974998,84.699997,85.747498,88.019997
611,85.997498,88.209999,83.974998,84.699997,85.747498,88.019997,87.897499
612,88.209999,83.974998,84.699997,85.747498,88.019997,87.897499,87.932503
613,83.974998,84.699997,85.747498,88.019997,87.897499,87.932503,87.43
614,84.699997,85.747498,88.019997,87.897499,87.932503,87.43,89.717499
615,85.747498,88.019997,87.897499,87.932503,87.43,89.717499,91.6325
616,88.019997,87.897499,87.932503,87.43,89.717499,91.6325,90.014999
617,87.897499,87.932503,87.43,89.717499,91.6325,90.014999,91.209999
618,87.932503,87.43,89.717499,91.6325,90.014999,91.209999,88.407501
619,87.43,89.717499,91.6325,90.014999,91.209999,88.407501,90.445
620,89.717499,91.6325,90.014999,91.209999,88.407501,90.445,91.199997
621,91.6325,90.014999,91.209999,88.407501,90.445,91.199997,91.027496
622,90.014999,91.209999,88.407501,90.445,91.199997,91.027496,91.027496
623,91.209999,88.407501,90.445,91.199997,91.027496,91.027496,93.462502
624,88.407501,90.445,91.199997,91.027496,91.027496,93.462502,93.172501
625,90.445,91.199997,91.027496,91.027496,93.462502,93.172501,95.342499
626,91.199997,91.027496,91.027496,93.462502,93.172501,95.342499,95.752502
627,91.027496,91.027496,93.462502,93.172501,95.342499,95.752502,95.919998
628,91.027496,93.462502,93.172501,95.342499,95.752502,95.919998,95.477501
629,93.462502,93.172501,95.342499,95.752502,95.919998,95.477501,97.057503
630,93.172501,95.342499,95.752502,95.919998,95.477501,97.057503,97.724998
631,95.342499,95.752502,95.919998,95.477501,97.057503,97.724998,96.522499
632,95.752502,95.919998,95.477501,97.057503,97.724998,96.522499,96.327499
633,95.919998,95.477501,97.057503,97.724998,96.522499,96.327499,98.357498
634,95.477501,97.057503,97.724998,96.522499,96.327499,98.357498,97.0
635,97.057503,97.724998,96.522499,96.327499,98.357498,97.0,97.272499
636,97.724998,96.522499,96.327499,98.357498,97.0,97.272499,92.845001
637,96.522499,96.327499,98.357498,97.0,97.272499,92.845001,92.614998
638,96.327499,98.357498,97.0,97.272499,92.845001,92.614998,94.809998
639,98.357498,97.0,97.272499,92.845001,92.614998,94.809998,93.252502
640,97.0,97.272499,92.845001,92.614998,94.809998,93.252502,95.040001
641,97.272499,92.845001,92.614998,94.809998,93.252502,95.040001,96.190002
642,92.845001,92.614998,94.809998,93.252502,95.040001,96.190002,106.260002
643,92.614998,94.809998,93.252502,95.040001,96.190002,106.260002,108.9375
644,94.809998,93.252502,95.040001,96.190002,106.260002,108.9375,109.665001
645,93.252502,95.040001,96.190002,106.260002,108.9375,109.665001,110.0625
646,95.040001,96.190002,106.260002,108.9375,109.665001,110.0625,113.902496
647,96.190002,106.260002,108.9375,109.665001,110.0625,113.902496,111.112503
648,106.260002,108.9375,109.665001,110.0625,113.902496,111.112503,112.727501
649,108.9375,109.665001,110.0625,113.902496,111.112503,112.727501,109.375
650,109.665001,110.0625,113.902496,111.112503,112.727501,109.375,113.010002
651,110.0625,113.902496,111.112503,112.727501,109.375,113.010002,115.010002
652,113.902496,111.112503,112.727501,109.375,113.010002,115.010002,114.907501
653,111.112503,112.727501,109.375,113.010002,115.010002,114.907501,114.607498
654,112.727501,109.375,113.010002,115.010002,114.907501,114.607498,115.5625
655,109.375,113.010002,115.010002,114.907501,114.607498,115.5625,115.707497
656,113.010002,115.010002,114.907501,114.607498,115.5625,115.707497,118.275002
657,115.010002,114.907501,114.607498,115.5625,115.707497,118.275002,124.370003
658,114.907501,114.607498,115.5625,115.707497,118.275002,124.370003,125.857498
659,114.607498,115.5625,115.707497,118.275002,124.370003,125.857498,124.824997
660,115.5625,115.707497,118.275002,124.370003,125.857498,124.824997,126.522499
661,115.707497,118.275002,124.370003,125.857498,124.824997,126.522499,125.010002
662,118.275002,124.370003,125.857498,124.824997,126.522499,125.010002,124.807503
663,124.370003,125.857498,124.824997,126.522499,125.010002,124.807503,129.039993
664,125.857498,124.824997,126.522499,125.010002,124.807503,129.039993,134.179993
665,124.824997,126.522499,125.010002,124.807503,129.039993,134.179993,131.399994
666,126.522499,125.010002,124.807503,129.039993,134.179993,131.399994,120.879997
667,125.010002,124.807503,129.039993,134.179993,131.399994,120.879997,120.959999
668,124.807503,129.039993,134.179993,131.399994,120.879997,120.959999,112.82
669,129.039993,134.179993,131.399994,120.879997,120.959999,112.82,117.32
670,134.179993,131.399994,120.879997,120.959999,112.82,117.32,113.489998
671,131.399994,120.879997,120.959999,112.82,117.32,113.489998,112.0
672,120.879997,120.959999,112.82,117.32,113.489998,112.0,115.360001
673,120.959999,112.82,117.32,113.489998,112.0,115.360001,115.540001
674,112.82,117.32,113.489998,112.0,115.360001,115.540001,112.129997
675,117.32,113.489998,112.0,115.360001,115.540001,112.129997,110.339996
676,113.489998,112.0,115.360001,115.540001,112.129997,110.339996,106.839996
677,112.0,115.360001,115.540001,112.129997,110.339996,106.839996,110.080002
678,115.360001,115.540001,112.129997,110.339996,106.839996,110.080002,111.809998
679,115.540001,112.129997,110.339996,106.839996,110.080002,111.809998,107.120003
680,112.129997,110.339996,106.839996,110.080002,111.809998,107.120003,108.220001
681,110.339996,106.839996,110.080002,111.809998,107.120003,108.220001,112.279999
682,106.839996,110.080002,111.809998,107.120003,108.220001,112.279999,114.959999
683,110.080002,111.809998,107.120003,108.220001,112.279999,114.959999,114.089996
684,111.809998,107.120003,108.220001,112.279999,114.959999,114.089996,115.809998
685,107.120003,108.220001,112.279999,114.959999,114.089996,115.809998,116.790001
686,108.220001,112.279999,114.959999,114.089996,115.809998,116.790001,113.019997
687,112.279999,114.959999,114.089996,115.809998,116.790001,113.019997,116.5
688,114.959999,114.089996,115.809998,116.790001,113.019997,116.5,113.160004
689,114.089996,115.809998,116.790001,113.019997,116.5,113.160004,115.080002
690,115.809998,116.790001,113.019997,116.5,113.160004,115.080002,114.970001
691,116.790001,113.019997,116.5,113.160004,115.080002,114.970001,116.970001
692,113.019997,116.5,113.160004,115.080002,114.970001,116.970001,124.400002
693,116.5,113.160004,115.080002,114.970001,116.970001,124.400002,121.099998
694,113.160004,115.080002,114.970001,116.970001,124.400002,121.099998,121.190002
695,115.080002,114.970001,116.970001,124.400002,121.099998,121.190002,120.709999
696,114.970001,116.970001,124.400002,121.099998,121.190002,120.709999,119.019997
697,116.970001,124.400002,121.099998,121.190002,120.709999,119.019997,115.980003
698,124.400002,121.099998,121.190002,120.709999,119.019997,115.980003,117.510002
699,121.099998,121.190002,120.709999,119.019997,115.980003,117.510002,116.870003
700,121.190002,120.709999,119.019997,115.980003,117.510002,116.870003,115.75
701,120.709999,119.019997,115.980003,117.510002,116.870003,115.75,115.040001
702,119.019997,115.980003,117.510002,116.870003,115.75,115.040001,115.050003
703,115.980003,117.510002,116.870003,115.75,115.040001,115.050003,116.599998
704,117.510002,116.870003,115.75,115.040001,115.050003,116.599998,111.199997
705,116.870003,115.75,115.040001,115.050003,116.599998,111.199997,115.32
706,115.75,115.040001,115.050003,116.599998,111.199997,115.32,108.860001
707,115.040001,115.050003,116.599998,111.199997,115.32,108.860001,108.769997
708,115.050003,116.599998,111.199997,115.32,108.860001,108.769997,110.440002
709,116.599998,111.199997,115.32,108.860001,108.769997,110.440002,114.949997
710,111.199997,115.32,108.860001,108.769997,110.440002,114.949997,119.029999
711,115.32,108.860001,108.769997,110.440002,114.949997,119.029999,118.690002
712,108.860001,108.769997,110.440002,114.949997,119.029999,118.690002,116.32
713,108.769997,110.440002,114.949997,119.029999,118.690002,116.32,115.970001
714,110.440002,114.949997,119.029999,118.690002,116.32,115.970001,119.489998
715,114.949997,119.029999,118.690002,116.32,115.970001,119.489998,119.209999
716,119.029999,118.690002,116.32,115.970001,119.489998,119.209999,119.260002
717,118.690002,116.32,115.970001,119.489998,119.209999,119.260002,120.300003
718,116.32,115.970001,119.489998,119.209999,119.260002,120.300003,119.389999
719,115.970001,119.489998,119.209999,119.260002,120.300003,119.389999,118.029999
720,119.489998,119.209999,119.260002,120.300003,119.389999,118.029999,118.639999
721,119.209999,119.260002,120.300003,119.389999,118.029999,118.639999,117.339996
722,119.260002,120.300003,119.389999,118.029999,118.639999,117.339996,113.849998
723,120.300003,119.389999,118.029999,118.639999,117.339996,113.849998,115.169998
724,119.389999,118.029999,118.639999,117.339996,113.849998,115.169998,116.029999
725,118.029999,118.639999,117.339996,113.849998,115.169998,116.029999,116.589996
726,118.639999,117.339996,113.849998,115.169998,116.029999,116.589996,119.050003
727,117.339996,113.849998,115.169998,116.029999,116.589996,119.050003,122.720001
728,113.849998,115.169998,116.029999,116.589996,119.050003,122.720001,123.080002
729,115.169998,116.029999,116.589996,119.050003,122.720001,123.080002,122.940002
730,116.029999,116.589996,119.050003,122.720001,123.080002,122.940002,122.25
731,116.589996,119.050003,122.720001,123.080002,122.940002,122.25,123.75
732,119.050003,122.720001,123.080002,122.940002,122.25,123.75,124.379997
733,122.720001,123.080002,122.940002,122.25,123.75,124.379997,121.779999
734,123.080002,122.940002,122.25,123.75,124.379997,121.779999,123.239998
735,122.940002,122.25,123.75,124.379997,121.779999,123.239998,122.410004
736,122.25,123.75,124.379997,121.779999,123.239998,122.410004,121.779999
737,123.75,124.379997,121.779999,123.239998,122.410004,121.779999,127.879997
738,124.379997,121.779999,123.239998,122.410004,121.779999,127.879997,127.809998
739,121.779999,123.239998,122.410004,121.779999,127.879997,127.809998,128.699997
740,123.239998,122.410004,121.779999,127.879997,127.809998,128.699997,126.660004
741,122.410004,121.779999,127.879997,127.809998,128.699997,126.660004,128.229996
742,121.779999,127.879997,127.809998,128.699997,126.660004,128.229996,131.880005
743,127.879997,127.809998,128.699997,126.660004,128.229996,131.880005,130.960007
744,127.809998,128.699997,126.660004,128.229996,131.880005,130.960007,131.970001
745,128.699997,126.660004,128.229996,131.880005,130.960007,131.970001,136.690002
746,126.660004,128.229996,131.880005,130.960007,131.970001,136.690002,134.869995
747,128.229996,131.880005,130.960007,131.970001,136.690002,134.869995,133.720001
748,131.880005,130.960007,131.970001,136.690002,134.869995,133.720001,132.690002
749,130.960007,131.970001,136.690002,134.869995,133.720001,132.690002,129.410004
750,131.970001,136.690002,134.869995,133.720001,132.690002,129.410004,131.009995
751,136.690002,134.869995,133.720001,132.690002,129.410004,131.009995,126.599998
752,134.869995,133.720001,132.690002,129.410004,131.009995,126.599998,130.919998
753,133.720001,132.690002,129.410004,131.009995,126.599998,130.919998,132.050003
754,132.690002,129.410004,131.009995,126.599998,130.919998,132.050003,128.979996
755,129.410004,131.009995,126.599998,130.919998,132.050003,128.979996,128.800003
756,131.009995,126.599998,130.919998,132.050003,128.979996,128.800003,130.889999
757,126.599998,130.919998,132.050003,128.979996,128.800003,130.889999,128.910004
758,130.919998,132.050003,128.979996,128.800003,130.889999,128.910004,127.139999
759,132.050003,128.979996,128.800003,130.889999,128.910004,127.139999,127.830002
760,128.979996,128.800003,130.889999,128.910004,127.139999,127.830002,132.029999
761,128.800003,130.889999,128.910004,127.139999,127.830002,132.029999,136.869995
762,130.889999,128.910004,127.139999,127.830002,132.029999,136.869995,139.070007
763,128.910004,127.139999,127.830002,132.029999,136.869995,139.070007,142.919998
764,127.139999,127.830002,132.029999,136.869995,139.070007,142.919998,143.160004
765,127.830002,132.029999,136.869995,139.070007,142.919998,143.160004,142.059998
766,132.029999,136.869995,139.070007,142.919998,143.160004,142.059998,137.089996
767,136.869995,139.070007,142.919998,143.160004,142.059998,137.089996,131.960007
768,139.070007,142.919998,143.160004,142.059998,137.089996,131.960007,134.139999
769,142.919998,143.160004,142.059998,137.089996,131.960007,134.139999,134.990005
770,143.160004,142.059998,137.089996,131.960007,134.139999,134.990005,133.940002
771,142.059998,137.089996,131.960007,134.139999,134.990005,133.940002,137.389999
