,Date,Close,MOM_5,MOM_10,MOM_14,STCK,STCD,close_5_sma,close_5_ema,close_10_sma,close_10_ema,close_14_sma,close_14_ema,close_30_sma,close_30_ema,close_50_sma,close_50_ema,close_100_sma,close_100_ema,close_200_sma,close_200_ema,macd_26_13_19,macd_45_25_15,rsi_14,rsi_28,wr_14,wr_28,wr_50,wr_100,cci_14,cci_50,cci_100
266,2018-01-24,43.555,-1.220002000000001,-0.0275000000000034,0.4975009999999997,26.683265153850083,53.49770096034352,44.2989998,44.08597002255371,44.1982499,44.07007901671944,44.01142864285714,43.97523830140938,43.57308333333334,43.59397499610691,43.29405008,43.100857581674944,41.63910005,41.93204972190393,39.639724955,40.46779483348584,0.3361326946901215,0.3361326946901215,48.60828055145124,53.40741061881729,-73.31673484614991,-54.044151438123954,-43.10856304985335,-19.004548286419094,-43.23434107766396,51.28143552567492,74.63962666833724
267,2018-01-25,42.7775,-2.037498999999997,-0.7949979999999996,-0.4799999999999969,6.060600994273071,31.717177331929705,43.8915,43.64981334836914,44.1187501,43.83506465004318,43.97714292857143,43.81553986122146,43.56008333333333,43.54129918899584,43.27625008,43.08817661236722,41.65687505,41.94887036972812,39.674649955,40.49246865144899,0.2117624476261994,0.2117624476261994,40.60803132295279,48.94038577752317,-93.93939900572693,-82.62868924361072,-65.90914956011716,-29.05625997979827,-141.87303385406724,-26.617188646045538,49.73894233214087
268,2018-01-26,42.877499,-1.7375029999999967,-0.942501,-0.8725009999999997,14.442213814086976,15.72869332073668,43.5439994,43.3923752322461,44.0245,43.66096180458078,43.91482142857143,43.69046774639193,43.5585,43.49847336965836,43.263950060000006,43.07991457004724,41.67552503000001,41.967344164166114,39.711999945,40.51792849614065,0.1198852517987134,0.1198852517987134,41.931798402215534,49.503719514795584,-85.55778618591302,-78.9522581233396,-62.97662756598235,-27.76344825294786,-150.9145698489314,-54.21843937201698,40.159148089675774
269,2018-01-29,41.990002,-2.259998000000003,-2.2824970000000064,-1.5975000000000037,6.830391404451161,9.111068737603707,43.0919998,42.92491748816406,43.7962503,43.35715093102064,43.800714285714285,43.46373898020634,43.522583366666666,43.40115263465968,43.24705012,43.037172029962,41.69022505,41.96779486946318,39.744699950000005,40.53363128384602,-0.0242620013002152,-0.0242620013002152,34.56783032904836,44.9403066018164,-93.16960859554884,-93.16960859554884,-89.00293255131966,-39.237228282194174,-187.2552783188713,-129.9513224708805,14.983657976488916
270,2018-01-30,41.7425,-2.517498000000004,-2.305000999999997,-1.8400000000000036,14.74027422835774,12.004293148965266,42.5885002,42.530778325442704,43.5657502,43.06357803447143,43.66928571428572,43.23424044951217,43.47883336666667,43.2941427857478,43.23650012,42.98639958412319,41.70287504,41.963313749930094,39.777099945,40.54651719639526,-0.1566651425849272,-0.1566651425849272,32.83596281709026,43.77331571033096,-85.25972577164225,-85.25972577164225,-85.25972577164225,-42.43699516005233,-180.5133205140877,-182.3394511163295,-3.680700987771837
271,2018-01-31,41.857498,-1.697502,-2.917504000000001,-1.7150000000000034,17.72723293981848,13.0992995242091,42.2489998,42.30635155029514,43.2739998,42.84429075547662,43.54678571428571,43.050674789577215,43.42433330000001,43.20145602414984,43.21815004,42.942128101292845,41.71830003,41.96120925779288,39.809099935,40.56048166670695,-0.2494408100634046,-0.2494408100634046,34.47852738931552,44.46814711865572,-82.27276706018152,-82.27276706018152,-82.27276706018152,-40.950272663183874,-123.36126783846431,-145.25353315668005,5.761011881424128
272,2018-02-01,41.945,-0.8325000000000031,-2.869999,-1.875,20.000010389602306,17.48917251925948,42.0824998,42.185901033530094,42.9869999,42.68078334538996,43.41285714285714,42.90325148430025,43.352333300000005,43.12039434416844,43.20630008,42.90302433203247,41.74117502,41.96088691152275,39.84232494,40.57521911240405,-0.3123054519941419,-0.3123054519941419,35.765782055245324,45.00442107383068,-79.99998961039769,-79.99998961039769,-79.99998961039769,-39.819025233480886,-96.38097339164248,-133.8155957363689,7.479623898672643
273,2018-02-02,40.125,-2.7524990000000003,-4.490001999999997,-4.147499000000003,1.9999599999999875,13.242401109806895,41.532,41.4989340223534,42.5379997,42.21609546440997,43.11660721428571,42.53281795306022,43.235333366666666,42.927143093918495,43.1589001,42.79408031032293,41.73867502,41.9243805359414,39.86709995,40.57043009904788,-0.5031845251845155,-0.5031845251845155,24.8361910839933,37.24602204374053,-98.00004,-98.00004,-98.00004,-63.3484339562464,-143.57225771519023,-253.3172924230877,-40.767630125549374
274,2018-02-05,39.122501,-2.867500999999997,-5.127499,-4.924999999999997,2.0332109433324628,8.011060444311557,40.9584998,40.70678968156893,42.0252498,41.65362374360815,42.7648215,42.07810902598552,43.0865,42.681682311005176,43.07565012,42.65009440667316,41.72775003,41.86867013893335,39.88466244999999,40.55503894320477,-0.7269707901681031,-0.7269707901681031,21.024935311332243,33.90704311159948,-97.96678905666754,-97.96678905666754,-97.96678905666754,-76.30898819534733,-156.89455091753968,-305.54870556534536,-73.93319852368359
275,2018-02-06,40.7575,-0.9849999999999994,-3.5024980000000028,-4.017502,34.597690544769186,12.876953829367183,40.7614998,40.72369312104596,41.675,41.49069215386121,42.477857071428566,41.90202782252078,42.9866667,42.55754151548805,43.016000080000005,42.57587382892438,41.73620005,41.846578289538975,39.910612445,40.55718959660971,-0.7635900714627795,-0.7635900714627795,37.79171195951533,42.60879918519496,-65.40230945523082,-65.40230945523082,-65.40230945523082,-55.17131801275783,-116.47227853440113,-248.1172708489362,-60.82000735250844
276,2018-02-07,39.884998,-1.9724999999999968,-3.6700019999999967,-4.930000999999997,21.65751368256454,19.42947172355537,40.3669998,40.4441280806973,41.3079998,41.198747762250086,42.12571414285714,41.63309051285134,42.85775,42.385119351563,42.93885004,42.47034766205438,41.73935003,41.807582023880215,39.930487435,40.5500540027144,-0.8531798095179042,-0.8531798095179042,33.68217121145135,39.715117336516,-78.34248631743546,-78.7739835175529,-78.7739835175529,-66.45123898497228,-98.71013131091942,-220.59736170327295,-57.376261189626
277,2018-02-08,38.787498,-3.157502000000001,-3.990002000000004,-5.827503999999998,4.520408094275449,20.25853744053636,39.7354994,39.8919180537982,40.9089996,40.760338714568256,41.70946385714286,41.253678177804495,42.72924986666666,42.15301474617679,42.84415002000001,42.32592004886377,41.72752499999999,41.74754736267763,39.943762425,40.53135617349792,-1.0011982104070754,-1.0011982104070754,29.35762601741825,36.483086997091846,-95.47959190572456,-95.59390173366997,-95.59390173366997,-80.63998957466195,-124.96560932695024,-264.8517613121968,-89.86954330543912
278,2018-02-09,39.102501,-1.0224990000000034,-3.774998000000004,-5.147499000000003,21.13013698630133,15.76935292104708,39.5309996,39.62877903586547,40.5314998,40.45891367555584,41.34178535714286,40.966854554097225,42.61099983333334,41.95620740608008,42.76085,42.19950966228367,41.721875010000005,41.69497189949233,39.95967494,40.516208331897566,-1.0806289323621954,-1.0806289323621954,32.054113297505594,37.985256561302485,-78.86986301369866,-79.33690832727287,-79.33690832727287,-76.56755312636678,-126.1179705505242,-274.2392375916455,-108.91367077573744
279,2018-02-12,40.677502,1.5550009999999972,-1.3125,-3.582496000000006,46.08279379157423,23.911112957383647,39.8419998,39.97835335724364,40.4002498,40.49865700727296,41.085892785714286,40.92827421355093,42.5412499,41.87371028246655,42.72700006,42.13982227233328,41.73182504,41.674749213913856,39.98332496,40.5179171552483,-1.004905014486809,-1.004905014486809,43.63835428096881,44.75931643435051,-53.91720620842576,-58.23843828018246,-58.23843828018246,-56.20555188034238,-40.76109129547927,-153.5364033454229,-50.170391774790446
280,2018-02-13,41.084999,0.3274990000000031,-0.6575009999999963,-2.4700009999999963,57.061904350272606,41.424945042716026,39.9074996,40.347235238162426,40.3344997,40.60526464231424,40.90946414285714,40.949170851744135,42.5004999,41.82282568322809,42.68945000000001,42.098456111154896,41.752500010000006,41.66302851649273,40.009187465,40.52392122731739,-0.9016183664254598,-0.9016183664254598,46.194352462614255,46.33223218337714,-42.93809564972739,-52.77967142938088,-52.77967142938088,-50.93733019556165,-2.3968004521135176,-111.1559888016626,-31.13242425876805
281,2018-02-14,41.842499,1.9575009999999933,-0.014999000000003,-0.9350010000000069,78.72240417691248,60.62236743958641,40.2989998,40.84565649210828,40.3329998,40.830216343711655,40.84267835714285,41.06828127151158,42.4597499,41.82409492948006,42.67104996,42.08841845087046,41.78745,41.666595056518496,40.03517496,40.5378729927481,-0.7499935753278706,-0.7499935753278706,50.6725991362459,49.12480796269253,-21.27759582308753,-42.63231846854413,-42.63231846854413,-41.14418343320192,44.64851136677433,-71.70541315931088,-10.776861812002885
282,2018-02-15,43.247501,4.460003,1.3025009999999997,0.3700019999999995,99.56239809624434,78.44890220780978,41.19100039999999,41.64627132807219,40.4632499,41.26972264485499,40.86910707142857,41.35884390197671,42.4660833,41.91592757977483,42.68699996,42.13387321892373,41.84020001,41.698009505415705,40.067024970000006,40.56652527874162,-0.5105723564092628,-0.5105723564092628,57.70423014293402,53.75350572443406,-0.4376019037556531,-23.811128759393345,-23.811128759393345,-22.97997117259584,140.26708170936828,14.949661570000725,42.63054101699073
283,2018-02-16,43.107498,4.004997000000003,2.982498,1.1174960000000027,90.27658416979916,89.52046214765197,41.9919998,42.13334688538146,40.7614997,41.603863618517714,40.94892821428572,41.59199778171314,42.461083233333326,41.99280309121429,42.70094992,42.17205502712296,41.89489998,41.72601575153288,40.098737465000006,40.59337740566959,-0.3283414714255883,-0.3283414714255883,56.83481465807802,53.25283732516002,-9.723415830200851,-25.686587315929373,-25.686587315929373,-25.686587315929373,144.41122702495085,33.65042824986043,54.49176073453331
284,2018-02-20,42.962502,2.285000000000004,3.840001000000001,1.220002000000001,87.91700766200039,92.5853299760146,42.4489998,42.40973192358764,41.1454998,41.85088877878722,41.036071214285705,41.77473167748472,42.4348333,42.055364311484006,42.71514998,42.20305329414134,41.941675,41.75058281266052,40.130387475,40.61839805267818,-0.1933928353651453,-0.1933928353651453,55.895523762647215,52.72539355841533,-12.082992337999611,-27.6289313290112,-27.6289313290112,-27.6289313290112,116.37688343817383,25.19457366214694,48.6985010503805
285,2018-02-21,42.767502,1.682502999999997,2.010002,0.9100040000000008,84.74369654292977,87.64576279157639,42.7855004,42.52898861572509,41.3465,42.01754572809863,41.1010715,41.907101053820085,42.40749996666667,42.10130867872416,42.723899980000006,42.22518877524574,41.98377503,41.77078607449601,40.158024975,40.641081174884285,-0.101015495594801,-0.101015495594801,54.58889198193423,52.00699079409637,-15.256303457070224,-30.24112120011772,-30.24112120011772,-30.24112120011772,98.03532059938377,17.811048824750923,43.31418437267739
286,2018-02-22,43.125,1.2825010000000034,3.240001999999997,1.1799999999999995,90.56140104777852,87.74070175090286,43.0420006,42.72765907715007,41.6705002,42.21890105026252,41.18535721428572,42.069487579977405,42.39224996666667,42.16735328041835,42.73955,42.26047585406669,42.03182503,41.79768866086693,40.18238748,40.66728232673963,0.0010294457635566,0.0010294457635566,56.59228784308729,53.218850446940586,-9.438598952221492,-25.45213322811344,-25.45213322811344,-25.45213322811344,94.41869682979906,26.859686481320107,49.21599223266836
287,2018-02-23,43.875,0.6274990000000003,5.087502000000001,3.75,99.40971243276464,91.57160334115764,43.1675004,43.11010605143338,42.1792504,42.52000995021479,41.45321435714286,42.31022256931375,42.40233336666666,42.277524037022175,42.7537,42.32379115418061,42.08527504,41.838953544157,40.209274975,40.70109811099987,0.1407965143840712,0.1407965143840712,60.5267048255173,55.65498390241818,-0.5902875672353621,-15.405249108473,-15.405249108473,-15.405249108473,99.82862567523748,58.28859506947742,71.59121780579778
288,2018-02-26,44.7425,1.635002,5.639999000000003,5.619999,98.55917647467264,96.17676331840524,43.4945008,43.65423736762225,42.7432503,42.92409905017573,41.854642857142856,42.634526226738586,42.433083366666665,42.43655474498867,42.79005002,42.41864338497936,42.14817505,41.896627618060194,40.24141248,40.7436774039672,0.317898388481062,0.317898388481062,64.53124236801173,58.26211636711922,-1.4408235253273711,-3.7843531434222295,-3.7843531434222295,-3.7843531434222295,113.7197884793564,103.99362629888076,106.71487746407009
289,2018-02-27,44.5975,1.634997999999996,3.919998,3.839999999999996,93.08863573773428,97.0191748817238,43.821500400000005,43.96865824508151,43.1352501,43.2283537683256,42.128928571428574,42.89625606317344,42.44391673333334,42.57597056844832,42.82064999999999,42.50408952442725,42.20795006,41.950272621270045,40.271962485,40.78425664395197,0.4414636928210953,0.4414636928210953,63.3739503212327,57.67436467806027,-6.911364262265722,-6.911364262265722,-6.911364262265722,-6.911364262265722,105.55836777052292,111.96214519753012,115.06636139561576
290,2018-02-28,44.529999,1.7624969999999962,3.444999999999993,4.6450009999999935,91.7708997421724,94.47290398485974,44.1739998,44.155771830054334,43.4797501,43.46501653772094,42.46071435714286,43.11408845475031,42.46,42.70203691934108,42.850149980000005,42.58353765343082,42.26955006,42.00150832979408,40.29948747,40.82367500403382,0.5278584960189008,0.5278584960189008,62.80924303729725,57.394842052908,-8.22910025782759,-8.22910025782759,-8.22910025782759,-8.22910025782759,94.21021075202069,106.57389638247298,113.78579853716003
291,2018-03-01,43.75,0.625,1.9075010000000037,4.962502000000001,81.50099578696404,88.78684375562354,44.2989998,44.02051455336956,43.6705002,43.516831712680776,42.81517878571429,43.1988766607836,42.425833266666665,42.76964744090976,42.85529998,42.629281661319226,42.31857506,42.03623291591796,40.323612475,40.85445257307772,0.5273091082660315,0.5273091082660315,56.53971631097881,54.24442970408754,-18.499004213035963,-18.499004213035963,-18.499004213035963,-18.499004213035963,57.95463444284724,61.32156600409432,77.43228113818029
292,2018-03-02,44.052502,0.1775019999999969,0.8050009999999972,4.950001,80.91740372133275,84.72976641682304,44.3345002,44.0311770355797,43.7510003,43.61422631037518,43.16875028571428,43.31269337267912,42.4004167,42.85241225144372,42.85425002,42.68509467664874,42.37085007,42.07627317864167,40.349537485,40.88806893050157,0.5450006693303564,0.5450006693303564,58.27905525380668,55.23271818474724,-19.08259627866725,-14.516093355126625,-14.516093355126625,-14.516093355126625,42.16806260009167,50.214529887686936,67.10855735345923
293,2018-03-05,44.205002,-0.5374979999999994,1.0975040000000007,3.5275000000000034,79.9684385938981,80.79561270073161,44.2270006,44.08911869038647,43.8607507,43.72164007212515,43.42071457142857,43.43166785632189,42.386750033333335,42.939676106455664,42.8656501,42.74469935023967,42.4233001,42.11854434027493,40.382749995,40.922915377322326,0.5648159873210119,0.5648159873210119,59.16628647922043,55.73259123361735,-20.031561406101904,-12.508192892216648,-12.508192892216648,-12.508192892216648,56.19356173013346,68.75222534682165,83.25527842879174
294,2018-03-06,44.1675,-0.4299999999999997,1.2049979999999962,3.082500999999993,77.73394711790172,79.53992981104416,44.1410006,44.11524579359098,43.9812505,43.80270551355694,43.64089321428571,43.5297788088123,42.38400003333333,43.01889055142667,42.87725006,42.80049587222163,42.475225120000005,42.15922915155248,40.412912505,40.95698283849455,0.5709125471450065,0.5709125471450065,58.83493627664345,55.574338161830816,-22.266052882098283,-13.001965240807175,-13.001965240807175,-13.001965240807175,61.16934631587099,76.56446827496913,90.92289947503784
295,2018-03-07,43.7575,-0.7724989999999963,0.989998,1.915001000000004,51.89330529890035,69.86523033690003,43.9865008,43.99599719572732,44.0802503,43.79448632927386,43.777679,43.560141634304,42.3672501,43.066542774042574,42.87735008000001,42.83802571603447,42.52142511,42.19096327490354,40.44037501,40.98637153369528,0.5364763755334252,0.5364763755334252,55.195526798863774,53.84101381832491,-48.106694701099656,-18.40025500994203,-18.40025500994203,-18.40025500994203,-3.598934674545422,49.18301869436796,65.29157129484847
296,2018-03-08,44.235001,0.4850009999999969,1.110000999999997,0.9874999999999972,61.70663891779392,63.77796377819863,44.083501,44.07566513048488,44.1912504,43.87457990576952,43.84821471428571,43.65012288306346,42.3899168,43.14192717590564,42.88700012,42.89280943942152,42.57377512,42.23154606341402,40.46906251,41.020444202435904,0.5414740259698618,0.5414740259698618,58.42135392583858,55.5166797078323,-38.29336108220608,-12.113209246401382,-12.113209246401382,-12.113209246401382,31.090997457546475,66.9642038198671,82.0237124865088
297,2018-03-09,44.994999,0.942497000000003,1.119999,1.8875010000000003,93.34027055150898,68.98007158940105,44.2720004,44.382109753656586,44.3032503,44.078292468356885,43.98303621428572,43.829439698654994,42.463833433333335,43.26148019709445,42.93405006,42.97524879355899,42.63125010000001,42.286409418249725,40.5017875,41.06210819085561,0.5998455409668324,0.5998455409668324,62.988821526449016,58.031391229228426,-6.659729448491023,-2.1066496660038183,-2.1066496660038183,-2.1066496660038183,110.46266956502272,100.87553190473348,118.26598157564308
298,2018-03-12,45.43,1.2249979999999994,0.6875,2.467497999999999,94.11248010106158,83.05312985678813,44.517,44.73140650243772,44.3720003,44.32405747411018,44.159286071428575,44.04284773883433,42.5489168,43.401384700813686,42.98965002,43.07151416138501,42.68585009,42.34881652196804,40.537262505,41.10787103993336,0.6734432972605475,0.6734432972605475,65.33600093080507,59.39394559852023,-5.887519898938422,-2.083981596762836,-2.083981596762836,-2.083981596762836,159.03903654129002,126.68037965982047,148.6249823167391
299,2018-03-13,44.9925,0.8250000000000028,0.3950000000000031,2.224998,70.05935203348741,85.83736756201931,44.682,44.81843766829181,44.41150029999999,44.44559247881742,44.3182145,44.16946804032309,42.649000066666666,43.50403730097121,43.03410002,43.146847401493176,42.73460009,42.40129674931156,40.56988751,41.14854926326643,0.6885305046472681,0.6885305046472681,61.13660181090295,57.44862590925437,-29.9406479665126,-10.613350645021129,-10.613350645021129,-10.613350645021129,120.06423184180976,114.55234041361454,139.8280006919793
300,2018-03-14,44.610001,0.8525009999999966,0.0800020000000003,1.485000999999997,54.20819757169309,72.793343235414,44.8525002,44.74895877886121,44.4195005,44.47548493721425,44.424286,44.228205768280006,42.74458343333333,43.57538979781931,43.08015006000001,43.20422631216477,42.78130011,42.44513997031293,40.600925015,41.18477726324948,0.6619917240591775,0.6619917240591775,57.64796684590924,55.79184143824615,-45.79180242830692,-15.213459436375196,-15.213459436375196,-15.213459436375196,45.8792533638868,85.73187489272543,111.26788261418014
301,2018-03-15,44.662498,0.4274970000000024,0.9124979999999994,0.7874979999999994,56.10854077518884,60.12536346012308,44.9379996,44.720138519240805,44.5107503,44.5094873122662,44.48053585714285,44.28611139917601,42.83808343333333,43.6455258109888,43.11210004,43.26141376101287,42.8379751,42.48915284826777,40.632150005,41.22115676921944,0.6378429617854025,0.6378429617854025,58.00218417468826,55.9725622756367,-43.89145922481116,-14.582106383897347,-14.582106383897347,-14.582106383897347,40.79080388807436,83.52522037018569,111.77547521223934
302,2018-03-16,44.505001,-0.4899979999999999,0.4524990000000031,-0.2374989999999996,50.40729397021033,53.57467743903072,44.84,44.6484260128272,44.5560002,44.50867161912689,44.46357164285713,44.31529667928588,42.9234168,43.70097582327595,43.14105007999999,43.31018215336257,42.89240011,42.52916401669122,40.663725015,41.255490658054384,0.599090262434558,0.599090262434558,56.47608551773226,55.269612507740185,-49.59270602978967,-16.47623770008872,-16.47623770008872,-16.47623770008872,12.105296745784532,71.71417996728125,100.5710860724284
303,2018-03-19,43.825001,-1.6049989999999994,-0.380001,-0.7724989999999963,25.79191826536897,44.10258433692269,44.5190002,44.373951008551465,44.5180001,44.38436787019473,44.40839314285714,44.24992392204776,43.04675016666667,43.70897744759326,43.1524001,43.33037123327424,42.94022512000001,42.55488299260844,40.69137503,41.28234233982946,0.5076562072493189,0.5076562072493189,50.32005606772745,52.32717475091247,-74.20808173463102,-24.654230265090828,-24.654230265090828,-24.654230265090828,-81.02216919352128,35.706550945244004,58.196027758666425
304,2018-03-20,43.810001,-1.182499,-0.3574989999999971,-0.7199979999999968,25.24893203658569,33.81604809072164,44.2825004,44.185967672367646,44.4822502,44.27993753015932,44.35696471428571,44.191267532441394,43.20300016666667,43.71549509614519,43.15360012,43.34918033819861,42.98557511,42.57979267229388,40.71611254,41.30874346959826,0.42903800210712,0.42903800210712,50.19009264850935,52.26352507785371,-74.75106796341431,-24.834627159907058,-24.834627159907058,-24.834627159907058,-64.93536843537014,37.58837220875579,60.15402801167318
